domain	crawl_time	audience_id	audience_name	cond_match	cond_name	cond_type	cond_value
optimizely.com	1517608800000	8427732293	Demandbase SMH		marketing_alias	vendor.demandbase	Sydney Morning Herald
optimizely.com	1517608800000	8428672232	Demandbase Fairfax Media		marketing_alias	vendor.demandbase	Fairfax Media
optimizely.com	1517608800000	8428672232	Demandbase Fairfax Media		marketing_alias	vendor.demandbase	Fairfax Corporation
optimizely.com	1517608800000	8428672232	Demandbase Fairfax Media		marketing_alias	vendor.demandbase	Fairfax News Network
optimizely.com	1517608800000	8429482927	Demandbase Telstra		marketing_alias	vendor.demandbase	Telstra
optimizely.com	1517608800000	8429482927	Demandbase Telstra		marketing_alias	vendor.demandbase	Telstra Holdings
optimizely.com	1517608800000	8430441965	Demandbase AFR		marketing_alias	vendor.demandbase	Australian Financial Review
optimizely.com	1517608800000	8450565339	Australia + New Zealand			location	AU
optimizely.com	1517608800000	8450565339	Australia + New Zealand			location	NZ
optimizely.com	1517608800000	8458440454	[FE] Desktop/Tablet			device	desktop
optimizely.com	1517608800000	8458440454	[FE] Desktop/Tablet			device	tablet
optimizely.com	1517608800000	8458440454	[FE] Desktop/Tablet			device	ipad
optimizely.com	1517608800000	8467512108	FunnelEnvy - Near MQLs | Hasn't downloaded "35+ Winning Experiments and Customer Stories. Get The Big Book of Experimentation"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8467512108	FunnelEnvy - Near MQLs | Hasn't downloaded "35+ Winning Experiments and Customer Stories. Get The Big Book of Experimentation"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_big_book_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8479412678	[Takeshi] Has Not Visited Experimentation Culture TY		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_experimentation_culture_ty"},"time":{"type":"last_days","days":365},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8508307000	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Hasn't downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8508307000	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Hasn't downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"		industry	vendor.demandbase	Travel & Entertainment
optimizely.com	1517608800000	8508307000	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Hasn't downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_travel_optimization_guide_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8509658850	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Hasn't downloaded "Get the Guide: Optimize your online store."	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8509658850	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Hasn't downloaded "Get the Guide: Optimize your online store."		industry	vendor.demandbase	Retail
optimizely.com	1517608800000	8509658850	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Hasn't downloaded "Get the Guide: Optimize your online store."		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"marketo_ultimate_guide"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8511822492	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8511822492	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"		industry	vendor.demandbase	Travel & Entertainment
optimizely.com	1517608800000	8511822492	FunnelEnvy - Near MQLs | Demandbase - Industry is Travel | Downloaded "Actionable Insights for Travel Companies to Boost Bookings, Cross-Sales, and Ancillary Revenue"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_travel_optimization_guide_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8514091091	Demandbase Naspers		marketing_alias	vendor.demandbase	Naspers
optimizely.com	1517608800000	8516031296	Demandbase Sky		company_name	vendor.demandbase	Sky Europe
optimizely.com	1517608800000	8517001073	Demandbase Time Warner		marketing_alias	vendor.demandbase	Time Warner
optimizely.com	1517608800000	8517240575	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Hasn't downloaded  "Demand Gen's Next Competitive Advantage"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8517240575	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Hasn't downloaded  "Demand Gen's Next Competitive Advantage"		industry	vendor.demandbase	b2b
optimizely.com	1517608800000	8517240575	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Hasn't downloaded  "Demand Gen's Next Competitive Advantage"		industry	vendor.demandbase	High Tech
optimizely.com	1517608800000	8517240575	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Hasn't downloaded  "Demand Gen's Next Competitive Advantage"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"marketing_demand_gen_ebook_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8517761116	Demandbase Blue Apron		marketing_alias	vendor.demandbase	Blue Apron
optimizely.com	1517608800000	8517893124	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Downloaded  "Demand Gen's Next Competitive Advantage"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8517893124	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Downloaded  "Demand Gen's Next Competitive Advantage"		industry	vendor.demandbase	b2b
optimizely.com	1517608800000	8517893124	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Downloaded  "Demand Gen's Next Competitive Advantage"		industry	vendor.demandbase	High Tech
optimizely.com	1517608800000	8517893124	FunnelEnvy - Near MQLs | Demandbase - Industry is B2B | Downloaded  "Demand Gen's Next Competitive Advantage"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"marketing_demand_gen_ebook_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8518101508	FunnelEnvy - Near MQLs | Downloaded "35+ Winning Experiments and Customer Stories. Get The Big Book of Experimentation"	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8518101508	FunnelEnvy - Near MQLs | Downloaded "35+ Winning Experiments and Customer Stories. Get The Big Book of Experimentation"		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_big_book_ty"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8519450379	Demandbase Visa		marketing_alias	vendor.demandbase	Visa
optimizely.com	1517608800000	8520252852	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Downloaded "Get the Guide: Optimize your online store."	exact	funnelEnvyNearMqls	cookies	true
optimizely.com	1517608800000	8520252852	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Downloaded "Get the Guide: Optimize your online store."		industry	vendor.demandbase	Retail
optimizely.com	1517608800000	8520252852	FunnelEnvy - Near MQLs | Demandbase - Industry is Retail | Downloaded "Get the Guide: Optimize your online store."		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"marketo_ultimate_guide"},"time":{"type":"last_days","days":60},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8520790714	Demandbase BBC		marketing_alias	vendor.demandbase	BBC
optimizely.com	1517608800000	8521211590	Demandbase News Corp		company_name	vendor.demandbase	News Corporation
optimizely.com	1517608800000	8521240626	Demandbase Shutterstock		marketing_alias	vendor.demandbase	Shutterstock
optimizely.com	1517608800000	8522250632	Demandbase Centers for Medicare & Medicaid Services		marketing_alias	vendor.demandbase	CMS
optimizely.com	1517608800000	8522341151	Demandbase CBS		marketing_alias	vendor.demandbase	CBS
optimizely.com	1517608800000	8523360415	Demandbase State Farm		marketing_alias	vendor.demandbase	State Farm
optimizely.com	1517608800000	8526190447	[Bryce] Has not downloaded GS With Experimentation		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"4391536040_marketing_getting_started_with_experimentation_ebook"},"time":{"type":"last_days","days":365},"count":{"comparator":"gte","value":1}}
optimizely.com	1517608800000	8526320711	Demandbase Gap		marketing_alias	vendor.demandbase	Gap
optimizely.com	1517608800000	8564800395	Demandbase CenturyLink		marketing_alias	vendor.demandbase	CenturyLink
optimizely.com	1517608800000	9756990310	Demandbase Petco		marketing_alias	vendor.demandbase	petco
optimizely.com	1517608800000	9757261852	Demandbase Harbor Freight		marketing_alias	vendor.demandbase	harbor frieght
optimizely.com	1517608800000	9757261852	Demandbase Harbor Freight		marketing_alias	vendor.demandbase	harbor freight tools
trakken.de	1518681600000	8317801686	Only_Trakken_IP	exact		ip	194.175.112.35
trakken.de	1518681600000	8317801686	Only_Trakken_IP	exact		ip	194.195.136.45
flightnetwork.com	1518760800000	8898792746	Skyscanner	substring		referrer	.skyscanner.
thealzheimerssite.greatergood.com	1518800400000	2904900282	Mobile Only			device	iphone
thealzheimerssite.greatergood.com	1518800400000	2904900282	Mobile Only			device	mobile
theage.com.au	1518667200000	10237368938	Get More 50c Promote Channel	substring	promote_channel	query	_GM50
theage.com.au	1518667200000	10245244285	Arts Promote Channel	substring	promote_channel	query	_ART
theage.com.au	1518667200000	10250903893	Victoria Promote Channel	substring	promote_channel	query	_VIC
theage.com.au	1518667200000	10252790122	Sports Promote Channel	substring	promote_channel	query	_SPO
theage.com.au	1518667200000	10270920484	Politics Promote Channel	substring	promote_channel	query	_POL
theage.com.au	1518667200000	10274111725	Business Promote Channel	substring	promote_channel	query	_BUS
theage.com.au	1518667200000	10277621357	Get More $1 Promote Channel	substring	promote_channel	query	_GM1
theage.com.au	1518667200000	10287180501	Annual Promote Channel	substring	promote_channel	query	_ANL
theage.com.au	1518667200000	10289560361	World Promote Channel	substring	promote_channel	query	_WOR
theage.com.au	1518667200000	8005681804	[P][AFR] Leadership + NDS [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Leadership","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8005681804	[P][AFR] Leadership + NDS [BC]			location	AU|NSW
theage.com.au	1518667200000	8005681804	[P][AFR] Leadership + NDS [BC]			location	AU|VIC
theage.com.au	1518667200000	8005681804	[P][AFR] Leadership + NDS [BC]			location	AU|ACT
theage.com.au	1518667200000	8005681804	[P][AFR] Leadership + NDS [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OAL
theage.com.au	1518667200000	8007801459	[P][AFR] Business [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Business","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8007801459	[P][AFR] Business [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OAB
theage.com.au	1518667200000	8007801459	[P][AFR] Business [BC]	substring	promote_channel	query	_DHB
theage.com.au	1518667200000	8007801459	[P][AFR] Business [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":30},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Banking & Finance","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8009175849	[P][AFR] Luxury [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Luxury","datatype":"string"}]}
theage.com.au	1518667200000	8009175849	[P][AFR] Luxury [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OALU
theage.com.au	1518667200000	8009175849	[P][AFR] Luxury [BC]	substring	promote_channel	query	_DHLU
theage.com.au	1518667200000	8011071858	[P][AFR] Business [BC] (exc. Banking & Finance)		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Business","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8011071858	[P][AFR] Business [BC] (exc. Banking & Finance)		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":30},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Banking & Finance","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8014972294	[P][AFR] Banking & Finance [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"titanCat1","comparator":"eq","value":"bankingandfinance","modifier":"most_recent","datatype":"custom"}]}
theage.com.au	1518667200000	8014972294	[P][AFR] Banking & Finance [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"subCategory1","comparator":"eq","value":"Banking & Finance","modifier":"most_recent","datatype":"custom"}]}
theage.com.au	1518667200000	8014972294	[P][AFR] Banking & Finance [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":30},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"banking finance","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8014972294	[P][AFR] Banking & Finance [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OAF
theage.com.au	1518667200000	8014972294	[P][AFR] Banking & Finance [BC]	substring	promote_channel	query	_DHFM
theage.com.au	1518667200000	8015870678	[P][AFR] Leadership [BC] 		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Leadership","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8015870678	[P][AFR] Leadership [BC] 	exact	promote_channel	query	AFR_A_PAYW_PW_OAL
theage.com.au	1518667200000	8015870678	[P][AFR] Leadership [BC] 	substring	promote_channel	query	_DHLE
theage.com.au	1518667200000	8018490865	[P][AFR] Innovation [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"eq","value":"Innovation","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8018490865	[P][AFR] Innovation [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OAI
theage.com.au	1518667200000	8018490865	[P][AFR] Innovation [BC]	substring	promote_channel	query	_DHI
theage.com.au	1518667200000	8033620059	[P][AFR] Politics [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":1},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Politics","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8033620059	[P][AFR] Politics [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OAP
theage.com.au	1518667200000	8033620059	[P][AFR] Politics [BC]	substring	promote_channel	query	_DHP
theage.com.au	1518667200000	8058190571	[P][AFR] Non Delivery States			location	AU|NSW
theage.com.au	1518667200000	8058190571	[P][AFR] Non Delivery States			location	AU|ACT
theage.com.au	1518667200000	8058190571	[P][AFR] Non Delivery States			location	AU|VIC
theage.com.au	1518667200000	8167362652	[P][AFR] Real Estate [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":30},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"contains","value":"Real Estate","modifier":"most_recent","datatype":"string"}]}
theage.com.au	1518667200000	8167362652	[P][AFR] Real Estate [BC]	exact	promote_channel	query	AFR_A_PAYW_PW_OARE
theage.com.au	1518667200000	8167362652	[P][AFR] Real Estate [BC]	substring	promote_channel	query	_DHRE
theage.com.au	1518667200000	8342597305	[AFR] Budget Audience Code	substring	promote_channel	query	_DHFB
theage.com.au	1518667200000	8345992447	Finance + Super	substring	promote_channel	query	_DHFS
theage.com.au	1518667200000	8520870915	Reporting Season	substring	promote_channel	query	_DHRS
theage.com.au	1518667200000	9261389339	Banking & Finance	substring	promote_channel	query	_DHFM
theage.com.au	1518667200000	9261389339	Banking & Finance	substring	promote_channel	query	AFR_A_PAYW_PW_OAF
theage.com.au	1518667200000	9261389339	Banking & Finance	exact	promote_channel	query	HI_PW_CON_DHFM
theage.com.au	1518667200000	9266298458	Innovation	substring	promote_channel	query	_DHI
theage.com.au	1518667200000	9266298458	Innovation	substring	promote_channel	query	AFR_A_PAYW_PW_OAI
theage.com.au	1518667200000	9266298458	Innovation	exact	promote_channel	query	HI_PW_CON_DHI
theage.com.au	1518667200000	9266358753	Politics	substring	promote_channel	query	_DHP
theage.com.au	1518667200000	9266358753	Politics	substring	promote_channel	query	AFR_A_PAYW_PW_OAP
theage.com.au	1518667200000	9266358753	Politics	exact	promote_channel	query	HI_PW_CON_DHP
theage.com.au	1518667200000	9277396259	Finance (Super)	substring	promote_channel	query	_DHFS
theage.com.au	1518667200000	9277396259	Finance (Super)	substring	promote_channel	query	_OAF
theage.com.au	1518667200000	9277396259	Finance (Super)	exact	promote_channel	query	HI_PW_CON_DHFS
theage.com.au	1518667200000	9362622708	Leadership	substring	promote_channel	query	_DHLE
theage.com.au	1518667200000	9362622708	Leadership	exact	promote_channel	query	AFR_A_PAYW_PW_OAL
theage.com.au	1518667200000	9362622708	Leadership	exact	promote_channel	query	HI_PW_CON_DHLE
theage.com.au	1518667200000	9375211942	Business	substring	promote_channel	query	_DHB
theage.com.au	1518667200000	9375211942	Business	substring	promote_channel	query	AFR_A_PAYW_PW_OAB
theage.com.au	1518667200000	9375211942	Business	exact	promote_channel	query	HI_PW_CON_DHB
theage.com.au	1518667200000	9385731170	Luxury	substring	promote_channel	query	_DHLU
theage.com.au	1518667200000	9385731170	Luxury	exact	promote_channel	query	AFR_A_PAYW_PW_OALU
theage.com.au	1518667200000	9385731170	Luxury	exact	promote_channel	query	HI_PW_CON_DHLU
theage.com.au	1518667200000	9389451127	Real Estate	substring	promote_channel	query	_DHRE
theage.com.au	1518667200000	9389451127	Real Estate	exact	promote_channel	query	AFR_A_PAYW_PW_OARE
theage.com.au	1518667200000	9389451127	Real Estate	exact	promote_channel	query	HI_PW_CON_DHRE
theage.com.au	1518667200000	9393000883	[AFR] Utility Promote Channel	substring	promote_channel	query	_UTY
theage.com.au	1518667200000	9500873095	Utility	substring	promote_channel	query	_UTY
theage.com.au	1518667200000	9659602656	[P][AFR] Personal Finance (Super) [BC]		event	behavior	{"version":"0.1","source":"events","action":{"type":"pageview","value":"afr_article"},"time":{"type":"last_days","days":30},"count":{"comparator":"gte","value":1},"filters":[{"name":"afr_breadcrumb","comparator":"eq","value":"Personal Finance","modifier":"most_recent","datatype":"string"}]}
magento.com	1517612400000	8305882847	[Clearbit] automotive			code	window.reveal && ["Automotive","Industrials","Manufacturing","Machinery"].some(function(tag){return (window.reveal.company.tags.join(' ').toLowerCase()).indexOf(tag.toLowerCase())>-1})\n\n
magento.com	1517612400000	8306825855	[Clearbit] b2b			code	window.reveal && ["B2B"].some(function(tag){return (window.reveal.company.tags).indexOf(tag)>-1})
magento.com	1517612400000	8311631978	[Clearbit] food			code	window.reveal && ["food","restaurants","beverage","tobacco"].some(function(tag){return (window.reveal.company.tags.join(' ').toLowerCase()).indexOf(tag.toLowerCase())>-1})\n
magento.com	1517612400000	8311722903	[Clearbit] Health & Beauty			code	window.reveal && ["health","wellness","sports","fitness","cosmetics","beauty"].some(function(tag){return (window.reveal.company.tags.join(' ').toLowerCase()).indexOf(tag.toLowerCase())>-1})\n
magento.com	1517612400000	8313473743	[Clearbit] Fashion			code	window.reveal && ["Apparel","Fashion","Footwear","Eyewear","Jewelry","Watches","luxury Goods","Textiles"].some(function(tag){return (window.reveal.company.tags.join(' ').toLowerCase()).indexOf(tag.toLowerCase())>-1})\n
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			device	mobile
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			device	tablet
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			device	ipad
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			device	iphone
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			code	window.innerWidth >= 769;
lebeau.ca	1518796800000	9825110888	Everyone - Desktop/laptop - Screen width >= 769px			device	desktop
tryg.no	1518685200000	10166362737	Tryg Pluss fordelskunder	substring	cmpid	query	fordelskunde
tryg.no	1518685200000	10314471665	Cmpid=hund-ekstra	substring	cmpid	query	hund-ekstra
tryg.no	1518685200000	9721950520	Desktop			device	desktop
tryg.no	1518685200000	9728960728	Mobil			device	iphone
tryg.no	1518685200000	9728960728	Mobil			device	mobile
tryg.no	1518685200000	9735490398	Tablet			device	ipad
tryg.no	1518685200000	9735490398	Tablet			device	tablet
launch27.com	1518523200000	9267833989	Capterra Traffic	substring		referrer	capterra
randstad.com	1518454800000	2374110038	Desktop users			device	desktop
livecareer.co.uk	1518577200000	8731517136	User Is from LCUK_Lifecycle_Welcome_0817 Email Campaign			code	window.location.href.indexOf("utm_campaign=LCUK_Lifecycle_Welcome_0817")>-1;
icracked.com	1518530400000	8386981591	mutually-exclusive-elastic_price-screen-replacement-iphone-6s-plus			code	/* CUSTOM JS TARGETING OF MUTUALLY EXCLUSIVE EXPERIMENTS\n *\n * This solution is designed to only work with single experiments in Optimizely.\n * Personalization campaigns are currently not supported.\n *\n * `campaignArray` and `currentCampaign` should be campaign IDs NOT experiment IDs.\n * The "hidden" campaign ID can be found under API Names within the experiment builder (top of the page).\n * \n * Starting new campaigns will not affect the bucketing of existing visitors.\n *\n * Pausing a campaign originally included in `campaignArray` will result in visitors\n * of that experiment to be rebucketed.\n *\n * The `campaignArray` must always be maintained between different audiences and it should match\n * the campaigns that are running and it should include all campaigns for the group.\n * \n */\n\n// If left empty by changing this line to "campaignArray = []", all active experiments from the project will be used.\nvar campaignArray = ["8394465836", "8398223606"];              \n\n// Set the ID for the current campaign being evaluated.\nvar currentCampaign = "8398223606";\n\n// Optional. Needed if using multiple groupings. Default is "groupA".\nvar groupName = "devScreenReplacementIphone6sPlus";\n\n/* true - YES - if no match is found pick at random from campaignArray\n * false - NO - if no match is found, pick this experiment */\nvar chooseRandom = true;\n\n// Cookie domain for the cookie set on the browser.\nvar cookieDomain = window.location.hostname;\n\n/*--------- DO NOT MODIFY BELOW THIS LINE ---------*/\n\nvar activeCampaigns = window.optimizely.get("data").campaigns;\n\nvar campaignStates = window.optimizely.get("state").getCampaignStates();\n\nvar chosenCampaign = "";\n\ngroupName = groupName || "groupA";\n\n// Create namespace for cookie.\ngroupName = "optimizely__" + groupName;\n\n// Cookie Setter Helper Function.\nfunction setCookie(c_name,value,exdays,c_domain) {\n    c_domain = (typeof c_domain === "undefined") ? "" : "domain=" + c_domain + ";";\n    var exdate=new Date();\n    exdate.setDate(exdate.getDate() + exdays);\n    var c_value=escape(value) + ((exdays==null) ? "" : "; expires="+exdate.toUTCString());\n    document.cookie=c_name + "=" + c_value + ";" + c_domain + "path=/";\n}\n\n// Cookie Getter Helper Function.\nfunction getCookie(name) {\n  var match = document.cookie.match(name+'=([^;]*)');\n  return match ? match[1] : undefined;\n}\n\n// Populates campaignArray with all active campaigns if it was left empty.\n\nif (campaignArray.length == 0) {\n  for (key in activeCampaigns) {\n    if (activeCampaigns.hasOwnProperty(key)) {\n       campaignArray.push(key);\n    }\n  }\n}\n\n// Check if group cookie has been set (returning visitor). If yes, use cookie value stored there.\nif (!!getCookie(groupName)) {\n  var cookieValue = getCookie(groupName);\n\n  // Clear the group cookie if it's not a part of activeCampaigns (i.e. it's been paused).\n  if (Object.keys(activeCampaigns).indexOf(cookieValue) === -1) {\n    chosenCampaign = chooseRandom ? campaignArray[Math.floor(Math.random()*campaignArray.length)] : currentCampaign;\n    setCookie(groupName, chosenCampaign, 120, cookieDomain);\n  } else {\n    chosenCampaign = cookieValue;\n  }\n\n} else {  // If group cookie isn't set, then this is a new visitor.\n  chosenCampaign = chooseRandom ? campaignArray[Math.floor(Math.random()*campaignArray.length)] : currentCampaign;\n  setCookie(groupName, chosenCampaign, 120, cookieDomain);\n}\n\n// Check if the current experiment matches the global experiment. Return boolean.\nchosenCampaign == currentCampaign;
icracked.com	1518530400000	8386981591	mutually-exclusive-elastic_price-screen-replacement-iphone-6s-plus			code	__CUSTOM_OPTIMIZELY_CONFIG__ && __CUSTOM_OPTIMIZELY_CONFIG__.mutuallyExclusiveOverrides.some(function(experimentType){ return experimentType === 'elastic_price'; });
